,lat,lng,name,vicinity,placeid
2043,38.9581714,-77.0714488,"Dr. Belinda C. Straight, MD","5225 Connecticut Avenue Northwest, Washington",ChIJAUWimJrJt4kRXRHaVyVyCsI
2044,38.9581714,-77.0714488,Ravenscroft Jr Kent MD,"5225 Connecticut Avenue Northwest # 103, Washington",ChIJQVuLurvJt4kREQDNEHLkKzA
2045,38.9581714,-77.0714488,Paley Stephen MD,"5225 Connecticut Avenue Northwest # 804, Washington",ChIJQVuLurvJt4kRCBBrSj6x2EU
2046,38.9615663,-77.0732652,"Rachel A. Cohen, PhD","5415 Connecticut Avenue Northwest, Washington",ChIJ-TgmVLvJt4kRwjqhBVaKAbE
2047,38.9618,-77.0743547,Goodman Sam Leon MD,"5410 Connecticut Avenue Northwest # 114, Washington",ChIJ5aA6VaPJt4kR_AcYLJKtvd0
2048,38.9618,-77.0743547,Stein Arthur H MD,"5410 Connecticut Avenue Northwest # 108, Washington",ChIJ5aA6VaPJt4kRc5c3oJpjJnM
2049,38.94607069999999,-77.097774,"Frank S Asbhurn Jr, MD","4910 Massachusetts Avenue Northwest #21, Washington",ChIJk9jLC_fJt4kRRx_zTSw-dJQ
2050,38.94607069999999,-77.097774,"Melanie J Buttross, MD","4910 Massachusetts Avenue Northwest #21, Washington",ChIJk9jLC_fJt4kRTXMPyZmkdKw
2051,38.9456753,-77.09716,Spring Valley Pediatrics: Warfield Peter I MD,"4900 Massachusetts Avenue Northwest, Washington",ChIJPeVJMvfJt4kRToMMjVJQYQs
2052,38.9456753,-77.09716,Spring Valley Peds: Shanahan Sheila MD,"4900 Massachusetts Avenue Northwest, Washington",ChIJPeVJMvfJt4kRUfzoR_LgnaU
2053,38.944006,-76.992453,Providence Hospital: Napoli Louis D MD,"1150 Varnum Street Northeast, Washington",ChIJqVHvjcHHt4kRDgZ97BpUkyo
2054,38.9251646,-76.9900186,Spectrum Laboratory Network,"1201 Franklin Street Northeast, Washington",ChIJUSoq9fTHt4kR-XH7dRE5JoY
2055,38.9312561,-76.9920715,Anchor Counseling Services,"1001 Lawrence Street Northeast, Washington",ChIJi778EfLHt4kRsRq1dDGNmrc
2056,38.941347,-76.9811919,"Dr. Samar H. Hussein, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRGRRk5EvMO9I
2057,38.941347,-76.9811919,Blaber Mary E,"1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRDRkffrs8hk8
2058,38.941347,-76.9811919,"Dr. Elizabeth Durmowitcz, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRs1iyZpz9HMo
2059,38.941347,-76.9811919,"Dr. Elliot S. Gersh, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRMVoRLVUQVak
2060,38.941347,-76.9811919,"Carolyn Wurm, PHD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRN7pqEHF6hnI
2061,38.941347,-76.9811919,"Nancy Granados, CPNP","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRleon5OW5sq4
2062,38.941347,-76.9811919,"Dr. Zev L. Waldman, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRcguTPGHfddg
2063,38.941347,-76.9811919,"Dr. Mananya Mallikamas, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRr8_YzfL3bCE
2064,38.941347,-76.9811919,"Dr. Ajija B. Vangieson, MD","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRybYNKNKdrmU
2065,38.9413873,-76.9811186,"Rebecca M. Pala, MA","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kRsRXBlwjItng
2066,38.941347,-76.9811919,"Sarah L. Beck, MS","1731 Bunker Hill Road Northeast, Washington",ChIJe-co-b3Ht4kR26cCqtPe97g
2067,38.92427799999999,-76.988248,"Reginald D.Wills, MD,PC","1263 Evarts Street Northeast, Washington",ChIJx-F32fTHt4kRV3lZHiMRbnY
2068,38.941602,-76.96575899999999,Dr. Ivan L Robinson & Associates Urgent Housecalls,"4201 30th Street, Mount Rainier",ChIJA6BIhuvHt4kRqxIFrDdvEKo
2069,38.9212117,-76.98881999999999,"Dr. Richard Mcclendon, MD","1201 Brentwood Road Northeast, Washington",ChIJjQ29kgq4t4kRzAnbwXnyHME
2070,38.9207084,-76.9721584,Mc Clendon Richard MD,"2146 24th Place Northeast, Washington",ChIJvZSXbIfHt4kRIIFyRpJ5qIY
2071,38.9307394,-76.9946373,DC Performing Arts League,"3305 8th Street Northeast, Washington",ChIJaTLsSni3t4kR9mkbxoJb_vk
2072,38.93695220000001,-76.9873252,"Elizabeth J. Reardon, LICSW","1325 Quincy Street Northeast, Washington",ChIJKfw2U-vHt4kR0twdv5wkZBs
2073,38.925747,-76.981262,Wholistic Services,"1600 Franklin Street Northeast, Washington",ChIJy2XHVInHt4kR34XHhXRqlEc
2074,38.928445,-76.959856,Psychiatric Center Chartered,"3001 Bladensburg Road # 100, Washington",ChIJt-w64HnHt4kR5WHbks3hyiw
2075,38.921133,-76.9948173,"Dr. James C. Yang, MD","2350 Washington Place Northeast Suite 110N, Washington",ChIJuyUOArC3t4kRz38LVExrptw
2076,38.934376,-76.971175,"Diane Kern, PhD","2420 Newton Street Northeast, Washington",ChIJ-91w5pvHt4kRxqx0tCAuQuU
2077,38.9251646,-76.9900186,Medical Doctor's Call: Doggett Frank MD,"1201 Franklin Street Northeast # 1, Washington",ChIJUSoq9fTHt4kRgR7Y1RTgsVk
2078,38.9292211,-76.9764407,Dental DC,"3100 20th Street Northeast, Washington",ChIJgQykjI_Ht4kRdQu18nGI97U
2079,38.92770640000001,-76.95982769999999,"Andrea B. Jackson, LPC",Washington,ChIJqyyJ_3nHt4kRk-IxR5s8M8k
2080,38.9251646,-76.9900186,Medical Doctor's Call,"1201 Franklin Street Northeast # 1, Washington",ChIJUSoq9fTHt4kRWkU3ct0babw
2081,38.9297597,-76.9909837,M Jones Co Llc,"3200 12th Street Northeast, Washington",ChIJ72T4TfLHt4kRq4yTXPIfzTc
2082,38.9251646,-76.9900186,Hinds Ilnez B MD,"1201 Franklin Street Northeast # 1, Washington",ChIJUSoq9fTHt4kRwyGGK99YPCs
2083,38.912837,-76.971953,Careco Inc,"1701 24th Street Northeast, Washington",ChIJG7zgu3u4t4kRK3d8r3H3tEs
2084,38.92644550000001,-76.9811433,Ogbuawa Obiora MD,"1615 Rhode Island Avenue Northeast, Washington",ChIJH8dwr47Ht4kRmTZRsaL2fAs
2085,38.9289387,-76.9945537,United Cerebral Palsy: Kennessey Stefania MD,"3135 8th Street Northeast, Washington",ChIJC1PpDfHHt4kRrKcsr1YgJlc
2086,38.928445,-76.959856,"Dr. Yvonne L. Bascug, MD","3001 Bladensburg Road Northeast, Washington",ChIJTz7Z7du4t4kR-LAQ1vSZhy0
2087,38.9345463,-76.9847746,Solomon Susan M,"3620 15th Street Northeast, Washington",ChIJ7ZFVD5PHt4kRafdfQITiu8U
2088,38.9358347,-76.99118050000001,"Shelley Woodson-Corley, LPC","3739 12th Street Northeast, Washington",ChIJQwCOQuzHt4kRf1eNt8T79yM
2089,38.92078509999999,-76.9719155,Kolbrener Meridith MD,"2146 24th Place Northeast, Washington",ChIJvZSXbIfHt4kRJMK8zZ4wtoY
2090,38.9207084,-76.9721584,Dominguez Barbara,"2146 24th Place Northeast, Washington",ChIJvZSXbIfHt4kRDKzeIvnqN98
2091,38.9004805,-76.9475616,Unity Healthcare-PARKSIDE HEALTH CENTER,"765 Kenilworth Terrace Northeast, Washington",ChIJ0_Tk-JO4t4kR-_Sz8PqUBvk
2092,38.898465,-76.92915599999999,Okoji Godswill O MD,"5000 Nannie Helen Burroughs Avenue Northeast, Washington",ChIJ2QwNW7e4t4kRH0gOi_Q6qLg
2093,38.8986099,-76.9259087,Cara House,"5140 Nannie Helen Burroughs Avenue Northeast, Washington",ChIJyVHizra4t4kRxMzRHzZEGS0
2094,38.8851278,-76.9308609,"Edmond L. Degaiffier, MSW",Washington,ChIJXdqgXMW4t4kRdOorv7ZDstI
2095,38.899307,-76.92528190000002,"Cheryl D. Stancell, MSW","719 Division Avenue Northeast, Washington",ChIJsdnISLG4t4kRnD-d3fsYcNc
2096,38.898576,-76.934474,Vishnu E Rampersaud Md,"4651 Nannie Helen Burroughs Avenue Northeast, Washington",ChIJ83fHOLm4t4kRx6HKPx0SAbk
2097,38.88712759999999,-76.9552295,"Fisher, Dr. Edward G","3536 Minnesota Avenue Southeast #1, Washington",ChIJLZxAefC4t4kRbw8SBV17Ow0
2098,38.8678558,-76.9702317,"Dr. Robert L. Hudson, MD","2600 Naylor Road Southeast, Washington",ChIJgcSs_6W5t4kRFZsjev-LY0Q
2099,38.867874,-76.970216,"Lisa Rainey, MD","2600 Naylor Road Southeast, Washington",ChIJgcSs_6W5t4kRdlcj4kc3CMw
2100,38.866693,-76.98867299999999,Capitol Hill Medical Clinic,"1930 Martin Luther King Junior Avenue Southeast, Washington",ChIJIdfubMe5t4kR4rV8BLGuEAY
2101,38.8433001,-76.9766375,Children's Health Center at THEARC,"1801 Mississippi Avenue Southeast 1st Floor, Washington",ChIJewiCRY-5t4kRsB3F61eWnZY
2102,38.8532749,-76.96874799999999,Barnes Boisey O MD,"2041 M L K Jr Ave SE # 108, Washington",ChIJX9A0JMe5t4kRmjaNGDKH7O8
2103,38.8862079,-77.02144220000001,"Jeanne Bertoli, PHD","600 Maryland Avenue Southwest, Washington",ChIJi3xq0YK3t4kRWu_Nc2VI4w4
2104,38.884131,-77.01915,Professional Healthcare Resources,"501 School Street Southwest suite 200, Washington",ChIJh5w7vk62t4kRPo4L6uxsGMI
2105,38.88373199999999,-77.024425,L'Enfant Plaza Dental Arts,"490 L'Enfant Plaza Southwest #8210, Washington",ChIJ80KOzXe3t4kRb7Js5NkH-6M
2106,38.8866804,-77.014524,"Dr. Howard A. Zucker, MD","200 Independence Avenue Southwest, Washington",ChIJ17hAEoG3t4kRrdvszIv4Kak
2107,38.8795782,-77.01240949999999,"Dr. Adejumoke O. Osuntogun, MD","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kRu6z1DTWK-Yc
2108,38.86412170000001,-77.0130384,Castro Arturo H MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRBJW4YNGPJb0
2109,38.86412170000001,-77.0130384,Sanchez-Olmo Ezequias MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR6Lo_YHFk7gw
2110,38.86412170000001,-77.0130384,Schick Randall C DO,"2100 2nd Street Southwest #5314, Washington",ChIJKar6WWC3t4kRYsukiQv-BAM
2111,38.86412170000001,-77.0130384,Harman Kenneth R MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRTCqVJ5g8NeQ
2112,38.86412170000001,-77.0130384,Hendricks James P DO,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRFZIG501daH8
2113,38.86412170000001,-77.0130384,Roman Kimberly W MD,"2100 2nd St SW # Cg-1122, Washington",ChIJKar6WWC3t4kRXUzdXPGjQ0A
2114,38.86412170000001,-77.0130384,Hariadi John MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR_Wc3Au9nMg0
2115,38.86412170000001,-77.0130384,Garcia Alicia MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR7Q8eBKcrGo4
2116,38.86412170000001,-77.0130384,Pennington Brent MD,"2100 2nd Street Southwest #5314, Washington",ChIJKar6WWC3t4kRYwtDjlxcRMg
2117,38.86412170000001,-77.0130384,Ludwig Sharon L MD,"2100 2nd Street Southwest #5314, Washington",ChIJKar6WWC3t4kR8YW68NbVB5E
2118,38.86412170000001,-77.0130384,Boquard Michael J MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR-zl2SAO49Qo
2119,38.86412170000001,-77.0130384,Chen Joseph M MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRV2K1M2W9_VA
2120,38.86412170000001,-77.0130384,Cabredo Quirico C MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR9EYo5kh1V7E
2121,38.86412170000001,-77.0130384,Dollymore Maura K MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kROTgVJJT822c
2122,38.86412170000001,-77.0130384,Simon Joseph P MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRYJSwHOw_tL4
2123,38.86412170000001,-77.0130384,Rodriguez Diana M MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kR6ljeh5WgVR8
2124,38.86412170000001,-77.0130384,Rondon Luis a MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRrJ_VSLYCT6k
2125,38.86412170000001,-77.0130384,Lago-Velez Francisco MD,"2100 2nd Street Southwest #7902, Washington",ChIJKar6WWC3t4kRRg2mLSeZtRM
2126,38.8875244,-77.03203979999999,Jacykewycz Oleh I MD,"14th and Independenc Ave S # 2, Washington",ChIJuz-zmJ-3t4kRNYLENAURxAo
2127,38.8868512,-77.02309439999999,Aviation Medicine,"800 Independence Avenue Southwest, Washington",ChIJqXh63Jy3t4kR_F3qRP2BSjk
2128,38.88415229999999,-77.01951770000001,"Dr. Rhoda A. Peal, MD","525 School Street Southwest, Washington",ChIJ1c-Yg4K3t4kR9WctCHRzJe8
2129,38.881506,-77.0181099,Boisey O Barnes MD,"413 G Street Southwest, Washington",ChIJOSxj5Hi3t4kRtGIgeJB_kvI
2130,38.8795782,-77.01240949999999,"Gail M. Rucker, DPM","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kR3vgO3TT3mOw
2131,38.87972499999999,-77.02492199999999,Ergo RX,"800 Maine Avenue Southwest #200, Washington",ChIJk0HwuIi2t4kRjUyXhJOqkfQ
2132,38.8802204,-77.0215576,"Lenora Blathers, DDS","700 7th Street Southwest G-2, Washington",ChIJTxAH53m3t4kR2bG0jzDYeDE
2133,38.8795782,-77.01240949999999,"Dr. Danielle C. Robertshaw, MD","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kRYeQNn4Wbz9U
2134,38.8795782,-77.01240949999999,"Dr. Pamela A. Marks, MD","850 Delaware Avenue Southwest, Washington",ChIJOQOTRH63t4kRwfp2zHQlIQI
2135,38.8867675,-77.0300008,Pershing Health System,"1400 Independence Avenue Southwest, Washington",ChIJ8X3iTp63t4kRH-0KXlW4QZA
2136,38.8867675,-77.0300008,South Lyon Medical Center,"1400 Independence Avenue Southwest, Washington",ChIJ8X3iTp63t4kR7mWPL3QpYSE
2137,38.8795782,-77.01240949999999,"Dr. Tamika C. Auguste, MD","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kReb8ZtEFWfIQ
2138,38.8723022,-77.0163622,Ali Eslam MD,"325 P Street Southwest #706, Washington",ChIJEVLOp2S3t4kRDaYKkV2AOnE
2139,38.8795782,-77.01240949999999,"Kimberly M. Green, RAC","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kRzX4OhBLI0Tw
2140,38.8795782,-77.01240949999999,"Duane A. Mckinney, DPM","850 Delaware Avenue Southwest, Washington",ChIJu_-9RH63t4kRYqvcYHiDoO0
2141,38.8866804,-77.014524,"Dr. Laurie S. Feinberg, MD","200 Independence Avenue Southwest, Washington",ChIJ17hAEoG3t4kRGDqM3xlFv0A
2142,38.8359393,-76.9849936,Children's National Emergency Department at United Medical Center,"1310 Southern Avenue Southeast 1st Floor, Washington",ChIJK46bryG6t4kR4fnCrvP6RXE
2143,38.8360918,-76.9846477,Advanced Wound Care,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kR-8XiOHCtfZ4
2144,38.83578500000001,-76.984854,Bailey Andrea MD,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kR7wErjpegk-c
2145,38.835044,-76.98388299999999,"Dr. Cyril Allen, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kR0m1Z1uaawh4
2146,38.835044,-76.98388299999999,"Dr. John D. Kelly, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRmZ5KCYRBKhM
2147,38.835044,-76.98388299999999,Greater Southeast Community: Marshall Katherine R MD,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRqCcJyPM2soI
2148,38.83578500000001,-76.984854,Mc Gann Kevin-Sean DO,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kR_lA3ouTk8-M
2149,38.8442105,-76.99167840000001,"Dr. Ryan S. Shugarman, MD","1100 Alabama Avenue South East, Washington, DC 20032, Washington",ChIJAfmscvS5t4kRrQPJZqz-bow
2150,38.8359393,-76.9849936,Choi Moon J MD,"1310 Southern Avenue South East, Washington, DC 20032, Washington",ChIJCwioDSG6t4kR601y9hJPXlo
2151,38.8359393,-76.9849936,"Dr. David E. Reagin, MD","1310 Southern Avenue Southeast #308, Washington",ChIJCwioDSG6t4kR2mP0ZcKU-jE
2152,38.8359393,-76.9849936,Em Care,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRVcae6LR0DGc
2153,38.8359393,-76.9849936,"Robert L. Coleman, Crna","1310 Southern Avenue South East, Washington, DC 20032, Washington",ChIJCwioDSG6t4kRgJM8NG9MvxI
2154,38.8359393,-76.9849936,"Akintoye O. Shoetan, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kR0JXDFrk2cek
2155,38.8359393,-76.9849936,"Dr. Russom B. Ghebrai, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRrIBtpXPyHUk
2156,38.835629,-76.98486299999999,"Emebet Kebede, PA","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kReWOm77_0WZ8
2157,38.84425,-76.998586,Lichtenstein Cara B MD,"3029 Martin Luther King Junior Avenue Southeast, Washington",ChIJvX2gYPe5t4kRgCNcPFDtLns
2158,38.8360918,-76.9846477,"Jennifer I. Hall, RD",Washington,ChIJCwioDSG6t4kRbp4kjvhB0tc
2159,38.8360918,-76.9846477,"Dr. Charles E. Hunter, MD","1310 Southern Avenue Southeast #308, Washington",ChIJCwioDSG6t4kR4FjceCB5Qfs
2160,38.8360918,-76.9846477,Greater Southeast Community: Randall Joseph C MD,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRt378TjJfrlk
2161,38.8360918,-76.9846477,Nsubuga Hudson K,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRgIrbKo8JOqg
2162,38.8360918,-76.9846477,Cook Howard P Do,"1310 Southern Avenue Southeast # 130, Washington",ChIJCwioDSG6t4kR0vSrJpqVyqM
2163,38.8360918,-76.9846477,"Pamella Jarmond, LICSW","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRuiK-nfTAO8Q
2164,38.8360918,-76.9846477,Asenso Emmanuel K,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRTJdToUNrLHo
2165,38.8360918,-76.9846477,Anokam Theresa A,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRCY_KSnUk3RM
2166,38.8359393,-76.9849936,"Dr. Roosevelt Brandly, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kReq6jXphGKOo
2167,38.8359393,-76.9849936,Tita Charles T MD,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRBXFeSblnKlA
2168,38.835629,-76.98486299999999,Madsen Nathaniel,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRT0GbNUOD5RY
2169,38.835629,-76.98486299999999,Jamison Cheree T,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRVbBddqsz34U
2170,38.835629,-76.98486299999999,Kumar Meena R,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kREGMvwa8cnWM
2171,38.8360918,-76.9846477,Burr Scott C MD,"1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kRrrlv1PGWvb8
2172,38.8360918,-76.9846477,Greater Southeast Community: Tzaneff Grozdanka S MD,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRSI2NRDWSo4U
2173,38.835044,-76.98388299999999,"Dr. Jean M. Williams, MD","1310 Southern Avenue Southeast, Washington",ChIJCwioDSG6t4kR49-mVK70HEg
2174,38.835044,-76.98388299999999,Greater Southeast Community: Nuni Joe Andrew MD,"1310 Southern Avenue Southeast # 308, Washington",ChIJCwioDSG6t4kRpW65_WGNQ3s
2175,38.9308938,-76.9216079,Prince George's Hospital Center: Valenti Kimberly B MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRQVAEn18F0gw
2176,38.9308938,-76.9216079,Prince George's Hospital Center: Keenan Andrew M MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kR2b-rXkgupSg
2177,38.9308938,-76.9216079,Prince George's Hospital Center: Egbuonu Donald C MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRRDz6sSmHe0w
2178,38.9308938,-76.9216079,Mt Washington Pediatric: Bailey Lorena H MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRjGqp6dXEags
2179,38.9308938,-76.9216079,Prince George's Hospital Center: Abdella Mukemil F MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRATL5GSzsv9M
2180,38.9308938,-76.9216079,Prince George's Hospital Center: Nkodo Marie-Church MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRph2SYlBhv1o
2181,38.9308938,-76.9216079,Prince Georges Hospital: Steinberg Bryan M MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRNeKC2F0pFTs
2182,38.9308938,-76.9216079,Prince George's Hospital Center: Ryb Gabriel Edu MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRz3qIasagMls
2183,38.9308938,-76.9216079,Prince Georges Hospital Center: Ashfaei Afshin MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kR9zxMNCd1AAw
2184,38.9308938,-76.9216079,Dimensions Healthcare System: Fomufod Antoine MD,"3001 Hospital Drive #4000, Cheverly",ChIJE3LUrUvHt4kRrhrlYJ8xA3A
2185,38.9308938,-76.9216079,"Dr. Bernard L. Ralls Jr, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRi8HmgOUdiIs
2186,38.9308938,-76.9216079,"Dr. Demetrios J. Catevenis, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRDNQX-yBUGds
2187,38.9308974,-76.9216079,"Dr. Hee H. Lee, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRao-ih4vGQRI
2188,38.9308938,-76.9216079,Koduah Richard MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRNzpvkN0n3-0
2189,38.9308938,-76.9216079,Puppala Neha MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRwUFqhXkAwdE
2190,38.9308938,-76.9216079,Prince Georges Hospital: Lee Jung H MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRuuwjXItC8lY
2191,38.9308938,-76.9216079,Prince Georges Hospital: Pierson Wendell Cor MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRPeUyS7yFhA8
2192,38.9308974,-76.9216079,"Dr. Kourosh Houdsony, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRLQHtgzdAnOk
2193,38.9308974,-76.9216079,"Dr. Sampada Roy, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kREWNva9j_Hyk
2194,38.9308974,-76.9216079,"Dr. Bina Lakhanpal, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRVrTUEYKPjwk
2195,38.9308974,-76.9216079,"Dr. Lydia I. Gilbert-Mcclain, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kR0mX3vBM3qQM
2196,38.9308938,-76.9216079,Prince Georges Hospital Center: Mangraj Sunanda MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRVw04quFUiQc
2197,38.9308938,-76.9216079,Prince Georges Hospital: Glover Kim B MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kReAVTFQMbYGs
2198,38.9308974,-76.9216079,"Dr. Ning Jiang, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kR-TWAiRS-c5Q
2199,38.9308938,-76.9216079,Gurung Chakra MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRHHj_QYJbgv0
2200,38.9308938,-76.9216079,Prince Georges Hospital: Shirani Ziba MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRCuhqBZyhGQA
2201,38.9308938,-76.9216079,Davis Steven P MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRm7Q4YiEx6yc
2202,38.9308938,-76.9216079,Jacobs David H MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRgmTs9j0WVPE
2203,38.9308974,-76.9216079,"Dr. Maofu Fu, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRND_UPZQAMhY
2204,38.9308974,-76.9216079,"Dr. Rebecca L. Briere, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRIhNSH1Jhw-4
2205,38.9308974,-76.9216079,"Dr. Paul J. Delporto, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kR04wOtSyLLfQ
2206,38.9308938,-76.9216079,Byrne Mark w MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRUZ-Kdl61Buw
2207,38.9308938,-76.9216079,Tran Kevin MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRDuRkJu7bkb8
2208,38.9308974,-76.9216079,"Dr. Madhubindu Musunuru, MD","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRBbUm_XIolyI
2209,38.9308938,-76.9216079,Brown Heather A MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRvo86gC0M24c
2210,38.9308938,-76.9216079,Katz Jon M MD,"3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRvWKFnHO9uj8
2211,38.9308938,-76.9216079,"Mahalingashett, Arpana MD - Prince Georges Hospital","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRSZPS-moRdzc
2212,38.9308938,-76.9216079,Abualenain Jameel T MD,"3001 Hospital Drive, Cheverly",ChIJjUoOrkvHt4kRJeRj7ALlK6U
2213,38.9308938,-76.9216079,"Weinbaum, Paul MD - Prince Georges Hospital","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRF5fTAte72jI
2214,38.9308938,-76.9216079,"West, Threvia MD - Prince Georges Hospital","3001 Hospital Drive, Cheverly",ChIJE3LUrUvHt4kRL_t3c66wuGg
2215,38.9464485,-76.976615,"Dr. Alan Rothfeld, DPM","1905 Queens Chapel Road, Hyattsville",ChIJC4tLRbvHt4kRM-yIzkdwdq8
2216,38.9508474,-76.9681463,Healthy Dental,"3114 Queens Chapel Road, Hyattsville",ChIJXaMukajHt4kRgw5C4Jd2hNU
2217,38.9528309,-76.97960069999999,Dialysis Corporation,"4922 Lasalle Road, Hyattsville",ChIJ3QErjbDHt4kRppn_NbgCiEY
2218,38.94427779999999,-76.9513637,North Brentwood School,North Brentwood,ChIJT4wLwBHHt4kRACMk9FP1vhY
