,lat,lng,name,vicinity,placeid,zip
354,38.8730149,-77.2237632,Virginia Heart - Heart Rhythm Center,"2901 Telestar Court #200, Falls Church",ChIJtQw6LGRLtokR-pTNvmdQO2U,22031
355,38.8599036,-77.2262489,Inova Center for Personalized Health,"3225 Gallows Road, Fairfax",ChIJXcY2BJxMtokRXbXex0PSLhk,22003
356,38.8567188,-77.2268701,INOVA Women's Center,"3300 Gallows Road, Annandale",ChIJw5QpMJxMtokRVGQWjFXHB40,22003
357,38.8580348,-77.2279987,Inova Epilepsy Center,"3300 Gallows Road, Annandale",ChIJawNb2ZpMtokRsbdQx5enK4k,22031
358,38.863752,-77.2293188,Healthcare800,"8280 Willow Oaks Corporate Drive #600, Fairfax",ChIJ70yUKp1MtokRTlFvUbhUYak,22042
359,38.8578938,-77.2284189,Inova Behavioral Health Inpatient Center,"3300 Gallows Road, Falls Church",ChIJO0D20JpMtokRfuRhGkamEXE,22046
360,38.8858712,-77.17529069999999,Northern Virginia Pediatric Associates,"107 North Virginia Avenue, Falls Church",ChIJ78F9YsG0t4kRyt0Yrtjmk80,22003
361,38.854059,-77.223356,Inova Transplant Center Suite 240,Annandale,ChIJN5Q9tZBMtokROi2QiQTkkJM,22003
362,38.8550792,-77.2246407,Fairfax House,Annandale,ChIJF2rvwJBMtokRSmQFsTp1SOg,22003
363,38.85396849999999,-77.2243824,Cranieal Tech,"3299 Woodburn Road Suite 320, Annandale",ChIJ9yfJwJBMtokReRa3ck6-O-U,22003
364,38.8565664,-77.2277763,Sky bridge between Green Parking & Inova Hospital Tower Building,Annandale,ChIJOXb609pNtokRagut-UZw7DQ,22042
365,38.8578938,-77.2284189,Inova Women's Hospital Birthing Center,"3300 Gallows Road, Falls Church",ChIJO0D20JpMtokR4mqbapxoVYs,22042
366,38.8578938,-77.2284189,Inova Fairfax Children's Hospital Surgery Center,"3300 Gallows Road, Falls Church",ChIJO0D20JpMtokRQqRlBp7f_SM,22003
367,38.8579579,-77.2286077,Work spot,"3300 Gallows Road, Annandale",ChIJP6Rv0ZpMtokRyvOMpXlssUo,22003
368,38.8566589,-77.2281867,Inova Women's Hospital Surgery Center,"Wellness Boulevard, Annandale",ChIJF_drtW9NtokRkJekq0Lduso,22031
369,38.8549963,-77.2274965,Clinica Ayuda,"merrifield center, 8221 Willow Oaks Corporate Drive, Fairfax",ChIJqRBCbZBMtokRyY7kYo0lmVQ,22003
370,38.8585052,-77.2297615,Inova Support Services Building,Annandale,ChIJDzT5J4VMtokR3w5uQ7pl9n8,22031
371,38.8712671,-77.2302132,Apivida Do Distrito industrial de manaus,"District Avenue, Fairfax",ChIJoRHioHxLtokRGl7My9pXdSQ,22003
372,38.88233400000001,-77.1710914,Inova FF Hosp,"3300Gallows Rd, Falls Church",ChIJTQMeSzC1t4kRSJpv5ulG4SU,22046
373,38.8821336,-77.170676,Torre Medical,"107 Virginia 7 #39, Falls Church",ChIJ5Q0lkOq0t4kRu_dqVD4-WnM,22204
374,38.86214400000001,-77.091781,Inova Urgent Care - South Arlington,"3263 Columbia Pike, Arlington",ChIJzZ1LUaW2t4kRM3uvPcdkvsY,22211
375,38.8866077,-77.0825734,Greenville Vital Signs,"1884 Arlington Boulevard, Fort Myer",ChIJ7WL3nIu2t4kRyJrNLDF-o2M,22204
376,38.8625617,-77.0889577,Arlington Pediatric Center,"3045 Columbia Pike # 2, Arlington",ChIJ6WCD8rq2t4kRcf6SBYhYxO0,22211
377,38.8839561,-77.0827414,The Old Guard Regimental Aid Station,"101-115 Forrest Circle, Fort Myer",ChIJ5R0bWoy2t4kRAydJXciaQXE,22044
378,38.8700987,-77.15805259999999,Dominion Hospital,"2960 Sleepy Hollow Road, Falls Church",ChIJR9oUuY-0t4kRjaUrHPrCUjY,22044
379,38.87048759999999,-77.1574925,Capital Healthcare Clinics,"2946 Sleepy Hollow Road Suite 2-A, Falls Church",ChIJW7f8qo-0t4kRy9o4oSDoU7g,22042
380,38.872806,-77.16008219999999,Vascular & Interventional,"6400 Arlington Boulevard # 940, Falls Church",ChIJjR7E_ZG0t4kRd6U4YKmgb_Y,22046
381,38.8860998,-77.166709,Washington Falls Psychotherapy and Consultation,"405 North Washington Street #104, Falls Church",ChIJI2cFR-m0t4kRX5nBPbZVWNU,22046
382,38.8837819,-77.1696805,Falls Church Medical Center | Kaiser Permanente,"201 North Washington Street, Falls Church",ChIJU1XFRuq0t4kR3ZyCnQeSCDA,22304
383,38.8227217,-77.10498869999999,Inova Alexandria Hospital,"4320 Seminary Road, Alexandria",ChIJWZMXMdizt4kRfhc8i01kHgw,22311
384,38.8343613,-77.1129041,Ultrasound Associates,"5055 Seminary Road #104, Alexandria",ChIJs3FxxOezt4kRMsMdahrVOSE,22304
385,38.8282886,-77.11042820000002,Cardiology Specialists of Virginia,"4660 Kenmore Avenue, Alexandria",ChIJz04uZtyzt4kRqUCJ-jea4sQ,22304
386,38.82209030000001,-77.1054146,Inova Neurodiagnostic and Sleep Assessment Center – Inova Alexandria Hospital,"4320 Seminary Road, Alexandria",ChIJjUGoMtizt4kR8-dP0ndymtI,22304
387,38.8282886,-77.11042820000002,Beauregard Medical Center,"4660 Kenmore Avenue #900, Alexandria",ChIJf7sGmuSzt4kRtYL7p4MjROk,22302
388,38.8275227,-77.0905736,Bradlee Family Center,"3541 West Braddock Road, Alexandria",ChIJIdo0h2ixt4kRWEKvpe6_2Qc,22302
389,38.827152,-77.075644,Envoy of Alexandria,"900 Virginia Avenue, Alexandria",ChIJscaovRWxt4kRV1Hf9e9L-lE,22302
390,38.828501,-77.0852063,Family Psychiatric Associates,"1707 Osage Street #404, Alexandria",ChIJT2d29Wmxt4kR3iGG7A9H9D0,22305
391,38.8356174,-77.0573643,Neighborhood Health,"2 East Glebe Road, Alexandria",ChIJ7YK1lCext4kRpFXYOncZD3E,22311
392,38.8343068,-77.1132897,Theresa Yuh M.D.,"5055 Seminary Road #104, Alexandria",ChIJ31SX6O2zt4kRO52XaGcrQCQ,22304
393,38.8224501,-77.1049983,Alagsa,"4320 Seminary Road, Alexandria",ChIJSfeuxkKut4kRXRRenU2NqoM,22304
394,38.8221725,-77.1054535,Inova Spine Program - Inova Alexandria Hospital,"4320 Seminary Road, Alexandria",ChIJzdLH0tmzt4kRnt1onZgc1A8,22304
395,38.82209030000001,-77.1054146,Inova Heart and Vascular Institute - Inova Alexandria Hospital,"4320 Seminary Road, Alexandria",ChIJzdLH0tmzt4kRyMMAxs2FvRo,22311
396,38.8316912,-77.11287990000001,inova loudoum hospital,"4901 Seminary Road, Alexandria",ChIJGepXQd2zt4kRr8Mhu0FTMU0,22304
397,38.8282974,-77.1104034,Alexandria Professional Center,"4660 Kenmore Avenue #100, Alexandria",ChIJb5wgZtyzt4kR5xIsD4IfY2E,22304
398,38.8281885,-77.1105043,"OBALON ,WEIGHT REDUCTION CENTER,Endoscopic gastric Sleeve Plication,Mida Burma,كرمشت المعدة","4660 Kenmore Avenue suite 600, Alexandria",ChIJJ5MeNGWzt4kR9tQ2fDYk1Ug,22304
399,38.8231242,-77.1033334,Parking,"Unnamed, Alexandria",ChIJjQC7b9izt4kR_7hYPMIo8b4,22304
400,38.824861,-77.1070359,Patterns Inc,"4500 Seminary Road, Alexandria",ChIJdWhoctmzt4kR2DWfqKcE56A,22304
401,38.82244999999999,-77.1049983,INOVA Alexandria Hospital,"4320 Seminary Road, Alexandria",ChIJyTIEvGGzt4kRdXvyBaevnnY,22304
402,38.822413,-77.10517089999999,Inova Alexandria Hospital Birthing Center,"4320 Seminary Road, Alexandria",ChIJ4RhVMdizt4kRNNHu-e0Ix5Y,22304
403,38.82159650000001,-77.1087402,Puds hospital,"998-900 North Kemper Street, Alexandria",ChIJ_R2agi-zt4kRCIOV9SzzMbQ,22204
404,38.863312,-77.08880800000001,Dr. Asesor,"4660 South Kenmore Street, Alexandria",ChIJKzAthrC3t4kRlrKVhoFzxR4,22304
405,38.81183629999999,-77.1027599,"Dr. V. Bala Subramanian, MD","4141 Duke Street suite a, Alexandria",ChIJY4XAW9Wzt4kRyvjwFOpi4w0,22301
406,38.825544,-77.058296,Modern Mobile Medicine Primary Care,"2201 Mount Vernon Avenue, Alexandria",ChIJj9Knmtuwt4kRaSvGsIz4mrA,22304
407,38.803888,-77.0960647,WeCare Children's Clinic,"Eisenhower Avenue, Alexandria",ChIJU7g6GISxt4kRq7hawoPXZLM,22304
408,38.811062,-77.121225,"Rehabilitation Equipment Professionals, Inc.","5130 Duke Street #12, Alexandria",ChIJ01G2uzSyt4kRK9OB1f8JOGM,22304
409,38.811839,-77.121459,DaVita Alexandria Dialysis,"5150 Duke Street, Alexandria",ChIJm-O_wTSyt4kRolMfOg_Y1DE,22304
410,38.81338239999999,-77.136707,DaVita CDc Of Alexandria,"5999 Stevenson Avenue Ste 100, Alexandria",ChIJ7SzfZk2yt4kRLUkzym4Wd7Y,22311
412,38.833172,-77.1236514,Podiatry - VHC Physician Group,"1600 North Beauregard Street #300, Alexandria",ChIJ-8ZqLU20t4kRFVGciYgJnYE,22311
413,38.8324539,-77.1243349,Skyline Psychiatric Associates,"1500 North Beauregard Street #240, Alexandria",ChIJCdR5aMCzt4kRsV1oO5qIzPI,22311
414,38.8283343,-77.1281915,"CPR/ First AID/ AED certification classes by Red Cross (English, Spanish)","5683 Derby Court #11, Alexandria",ChIJxTqMJbmzt4kRDa-2yOchFfc,22311
415,38.848638,-77.1347194,NOVA Patient Care,"5860 Columbia Pike, Bailey's Crossroads",ChIJudtTn4mzt4kRRlUL7zwL0Io,22041
416,38.831009,-77.20470399999999,Annandale Pediatric Associates Ltd,"7501 Little River Turnpike # 202, Annandale",ChIJBx8katBMtokRvMs5MrfCM1U,22003
417,38.8318991,-77.2076265,International Medical Center,"7601 Little River Turnpike, Annandale",ChIJoXYAx9pMtokRce7zVwFFNpk,22003
418,38.83351469999999,-77.2084119,International Natura Clinic Center,"7630 Little River Turnpike, Annandale",ChIJd-RDTttMtokROL5couZ37Rk,22003
419,38.8071286,-77.2201216,DaVita CDc Of Springfield,"8003 Forbes Place Ste 110, Springfield",ChIJy3FsNoJStokRUNisn6B2xGs,22151
420,38.8303905,-77.1963703,KOMAUSA,"7535 Little River Turnpike #103A, Annandale",ChIJo2lNk9JMtokRJ7cpqJhoT2M,22003
421,38.8329034,-77.1875617,Annandale Family Healthcare center,"4208 Evergreen Lane #222, Annandale",ChIJZWkFwS-zt4kRQydlV29FfQo,22003
422,38.8306775,-77.1861854,동인 한의원,"4330M Evergreen Lane, Annandale",ChIJs2nJ1TGzt4kRuCWwKz_BgXY,22003
423,38.8063472,-77.21958819999999,Medical Services of America,"7950 Woodruff Court, Springfield",ChIJkw0hdRVNtokRhfT4rkcz3-M,22151
424,38.831971,-77.2088538,Falls Church Clinica 6400 Arlington Blvd Suite 110,Falls Church,ChIJVVVl39pMtokRc8E6vjYBlMs,22042
425,38.83150529999999,-77.2071919,Auto Injury Rehab Center,"7535 Little River Turnpike suite 100c, Annandale",ChIJ__-_ldpMtokRBKSO_pgt4wA,22003
426,38.8329034,-77.1875617,Annandale Primary Care,"4208 Evergreen Lane #214, Annandale",ChIJtZ1eljGzt4kRY4QEZnBDJUI,22003
427,38.8324497,-77.1871823,Junn's IM/Geri Clinic,"4216 Evergreen Lane, Annandale",ChIJN9wtuTGzt4kRpes_TphryiQ,22003
428,38.829284,-77.18468,한승훈 한의원,"6934 Little River Turnpike, Annandale",ChIJO4z4x8Wzt4kR0Y3pwcexThE,22003
